Client_ID,Company_Name,Industry,Region,Plan,Lead_Source,Account_Age_Months,Contract_Length_Months,Monthly_Usage_Score,Support_Tickets_Last30Days,Payment_Delay_Days,Monthly_Revenue_USD,Last_Renewal_Date,Churn_Probability,Risk_Category,Renewal_Status
CL02459,Prime Solutions,Retail,South,Standard,Referral,9,12,25.8,5,25,3358.05,27-06-2024,0.653,High,No
CL02460,Sky Systems,Retail,South,Standard,Inbound,15,24,33.6,8,16,2353.71,05-01-2025,0.404,High,No
CL02461,Orion Enterprises,Construction,South,Basic,Referral,4,6,26.6,8,21,1047.17,03-02-2026,0.806,High,No
CL02462,Orion Logistics,Energy,South,Premium,Outbound,20,24,71.8,3,4,6672.9,11-02-2026,0.051,Low,Yes
CL02463,Omni Manufacturing,Logistics,Central,Enterprise,Inbound,27,36,79.2,11,21,7122.25,15-02-2026,0.085,Low,Yes
CL02464,Blue Manufacturing,Finance,South,Premium,Referral,13,12,67.7,4,27,6010.83,18-11-2024,0.174,Low,Yes
CL02465,Nova Labs,Logistics,South,Standard,Inbound,23,24,28.9,8,40,3123.48,24-07-2025,0.707,High,Yes
CL02466,Blue Labs,Manufacturing,South,Standard,Inbound,21,6,66.2,4,30,1353.25,25-11-2025,0.386,High,Yes
CL02467,Orion Enterprises,Healthcare,West,Basic,Inbound,54,12,39.7,10,54,1274.43,02-03-2025,0.699,High,No
CL02468,Green Holdings,IT Services,East,Basic,Referral,41,12,39.6,8,35,1003.04,07-02-2025,0.669,High,Yes
CL02469,Blue Enterprises,Retail,East,Premium,Marketplace,33,12,75.6,4,25,2987.38,07-08-2025,0.167,Low,Yes
CL02470,Crest Enterprises,Finance,South,Premium,Outbound,3,24,81,4,6,3800.8,28-02-2025,0.072,Low,Yes
CL02471,Sky Solutions,Manufacturing,West,Premium,Partner,17,24,76.9,6,3,2592.18,27-04-2025,0.049,Low,Yes
CL02472,Sky Industries,Construction,North,Premium,Outbound,31,24,56,8,15,4495.77,22-01-2025,0.119,Low,Yes
CL02473,Pioneer Healthcare,Energy,Central,Standard,Inbound,7,24,37,5,18,2282.94,13-08-2025,0.407,High,Yes
CL02474,Crest Healthcare,Education,East,Standard,Inbound,14,12,59.9,6,2,2671.97,08-11-2025,0.239,Medium,Yes
CL02475,Nova Networks,Finance,South,Premium,Outbound,57,24,49.6,7,16,5029.35,23-01-2025,0.1,Low,Yes
CL02476,Vertex Logistics,Telecom,East,Standard,Referral,17,12,78.4,4,38,2606.44,19-02-2025,0.146,Low,Yes
CL02477,Nova Manufacturing,IT Services,West,Basic,Outbound,39,6,41.3,6,34,1079.97,31-12-2025,0.718,High,No
CL02478,Green Logistics,Education,North,Standard,Event,3,12,35.3,19,56,1859.38,13-04-2025,0.964,High,No
CL02479,Prime Technologies,IT Services,Central,Standard,Partner,25,12,41.2,7,28,2921.41,07-02-2025,0.459,High,Yes
CL02480,Apex Systems,Education,South,Basic,Referral,19,3,17.7,15,54,969.99,04-02-2026,0.99,High,No
CL02481,Omni Labs,Manufacturing,South,Enterprise,Inbound,37,36,74.7,6,29,6872.57,15-04-2024,0.052,Low,Yes
CL02482,Blue Technologies,Telecom,North,Enterprise,Event,15,24,76.9,4,30,9053.23,26-05-2025,0.051,Low,Yes
CL02483,Crest Networks,Construction,South,Basic,Partner,34,12,17.2,3,14,1447.89,16-03-2024,0.68,High,Yes
CL02484,Omni Holdings,IT Services,East,Basic,Referral,16,3,36.7,4,8,1406.25,19-01-2025,0.698,High,No
CL02485,Orion Systems,Retail,South,Premium,Event,6,24,45.6,13,48,5060.01,20-10-2024,0.701,High,Yes
CL02486,Nova Networks,Construction,West,Basic,Outbound,25,6,39.1,9,6,636.79,09-01-2025,0.749,High,No
CL02487,Blue Manufacturing,Retail,South,Standard,Inbound,25,24,49.3,6,14,2278.83,17-12-2025,0.214,Medium,Yes
CL02488,Omni Holdings,Telecom,Central,Basic,Inbound,9,6,35.5,4,17,1298.32,04-03-2025,0.748,High,No
CL02489,Pioneer Industries,Finance,East,Standard,Event,15,12,38.5,6,16,2191.02,28-04-2025,0.312,Medium,Yes
CL02490,Apex Networks,Healthcare,West,Premium,Marketplace,13,36,60.4,7,10,4331.39,24-10-2024,0.077,Low,Yes
CL02491,Prime Labs,Manufacturing,North,Premium,Marketplace,6,24,58,7,14,4991.89,15-02-2026,0.269,Medium,Yes
CL02492,Omni Healthcare,Manufacturing,South,Basic,Referral,23,6,39.8,5,31,1245.37,07-02-2026,0.552,High,No
CL02493,Omni Networks,Education,South,Standard,Marketplace,31,24,50,2,23,1450.13,24-11-2025,0.28,Medium,Yes
CL02494,Nova Systems,Healthcare,East,Basic,Referral,13,6,46.5,3,2,1435.82,27-07-2025,0.476,High,Yes
CL02495,Crest Technologies,Finance,Central,Basic,Outbound,6,6,33.2,6,15,1871.4,04-01-2025,0.783,High,No
CL02496,Pioneer Technologies,Retail,North,Enterprise,Inbound,14,36,49.7,12,10,7886.99,29-05-2024,0.187,Medium,Yes
CL02497,Green Technologies,Finance,North,Premium,Inbound,5,36,77.9,4,32,4473.36,21-12-2025,0.046,Low,Yes
CL02498,Sky Technologies,Telecom,West,Premium,Inbound,24,36,55.8,14,3,3665.74,22-03-2025,0.129,Low,Yes
CL02499,Apex Industries,Construction,North,Premium,Inbound,19,36,45.7,9,24,3908.81,12-04-2025,0.243,Medium,No
CL02500,Quantum Labs,Retail,West,Enterprise,Marketplace,27,24,71.5,5,19,7151.68,11-05-2024,0.035,Low,Yes
CL02501,Orion Holdings,Telecom,East,Premium,Outbound,31,24,70.6,3,17,11347.39,27-09-2025,0.051,Low,Yes
CL02502,Apex Holdings,Education,West,Basic,Outbound,14,3,26.6,6,21,1383.94,05-04-2025,0.81,High,Yes
CL02503,Quantum Labs,Finance,North,Basic,Marketplace,33,6,32.5,9,13,1494.33,02-09-2024,0.719,High,No
CL02504,Apex Manufacturing,Construction,North,Premium,Referral,20,36,54.3,5,10,4002.69,01-07-2024,0.062,Low,Yes
CL02505,Apex Manufacturing,Manufacturing,East,Standard,Inbound,30,12,68,8,28,2318.25,20-05-2025,0.273,Medium,Yes
CL02506,Orion Labs,IT Services,Central,Enterprise,Partner,19,36,78,6,7,9877.19,18-11-2025,0.018,Low,Yes
CL02507,Vertex Services,Telecom,South,Premium,Inbound,19,24,55.4,5,18,5200.69,16-03-2025,0.311,Medium,Yes
CL02508,Blue Enterprises,Retail,South,Enterprise,Partner,37,36,60.5,6,9,6229.6,16-11-2025,0.029,Low,Yes
CL02509,Omni Solutions,Telecom,East,Basic,Referral,23,3,37,11,29,1268.58,12-07-2024,0.77,High,No
CL02510,Green Logistics,Energy,Central,Enterprise,Event,7,24,73.9,6,11,9380.17,05-04-2025,0.098,Low,Yes
CL02511,Crest Enterprises,IT Services,West,Standard,Referral,14,12,61.8,4,6,2929.37,14-01-2025,0.138,Low,Yes
CL02512,Omni Solutions,Energy,Central,Enterprise,Inbound,15,24,72.5,3,25,8115.34,19-10-2024,0.053,Low,Yes
CL02513,Apex Enterprises,Retail,North,Basic,Referral,13,12,24.9,19,8,1030.48,10-05-2024,0.883,High,No
CL02514,Prime Networks,Finance,North,Standard,Inbound,21,24,48.9,7,16,3096.32,26-07-2024,0.246,Medium,No
CL02515,Orion Logistics,Logistics,East,Premium,Partner,36,24,73.8,5,41,4586.63,06-12-2025,0.153,Low,Yes
CL02516,Crest Logistics,Energy,West,Standard,Marketplace,10,24,35.2,9,25,2187.63,17-11-2024,0.57,High,Yes
CL02517,Blue Technologies,IT Services,South,Standard,Partner,21,12,50.4,5,20,1568.89,14-11-2025,0.373,High,Yes
CL02518,Pioneer Systems,Retail,South,Enterprise,Inbound,24,36,79.2,5,10,8792.42,13-10-2025,0.028,Low,Yes
CL02519,Blue Networks,Logistics,West,Standard,Marketplace,5,6,63.5,2,50,2971.5,06-10-2024,0.616,High,No
CL02520,Blue Labs,Education,North,Premium,Inbound,14,24,57.7,4,14,4028.99,10-02-2025,0.113,Low,Yes
CL02521,Omni Technologies,Logistics,South,Basic,Inbound,14,6,33.1,8,25,1850.72,22-01-2025,0.783,High,No
CL02522,Apex Labs,IT Services,East,Enterprise,Inbound,22,12,62.1,5,15,11455.92,12-12-2025,0.209,Medium,No
CL02523,Vertex Services,Manufacturing,East,Premium,Inbound,9,12,69.3,8,7,4484.5,20-05-2025,0.18,Medium,No
CL02524,Omni Labs,Healthcare,West,Standard,Event,15,12,67.8,2,14,2005.72,11-01-2025,0.118,Low,Yes
CL02525,Orion Industries,Telecom,South,Basic,Referral,10,6,70.8,6,22,1316.7,12-03-2025,0.348,Medium,Yes
CL02526,Crest Logistics,Manufacturing,East,Premium,Inbound,16,12,67.6,9,9,3989.61,02-11-2025,0.141,Low,Yes
CL02527,Omni Solutions,Manufacturing,East,Basic,Partner,6,6,35.4,7,44,1291.17,08-10-2024,0.897,High,No
CL02528,Blue Services,Construction,East,Basic,Marketplace,36,6,21,8,47,801.9,26-12-2024,0.952,High,No
CL02529,Pioneer Industries,IT Services,East,Premium,Event,12,24,45.5,8,12,5152.85,01-06-2024,0.34,Medium,No
CL02530,Green Manufacturing,Construction,South,Basic,Inbound,24,12,34.1,5,53,930.35,16-04-2025,0.793,High,Yes
CL02531,Prime Logistics,Logistics,North,Basic,Inbound,18,3,66.2,3,25,1306.59,03-02-2026,0.241,Medium,Yes
CL02532,Crest Industries,Telecom,North,Premium,Inbound,14,24,82.2,5,10,3966.56,04-11-2024,0.034,Low,Yes
CL02533,Crest Industries,Manufacturing,South,Basic,Inbound,1,12,49.4,5,40,1161.52,13-01-2026,0.697,High,No
CL02534,Pioneer Solutions,IT Services,East,Standard,Marketplace,10,12,58.9,8,4,2104.05,06-10-2025,0.339,Medium,Yes
CL02535,Pioneer Industries,Education,West,Basic,Marketplace,40,6,37.3,3,20,837.31,27-09-2025,0.585,High,No
CL02536,Apex Services,Telecom,West,Premium,Event,15,24,37.9,9,29,5075.45,22-08-2025,0.442,High,Yes
CL02537,Nova Technologies,Education,West,Premium,Referral,27,12,69.2,5,6,4500.73,03-09-2025,0.107,Low,Yes
CL02538,Sky Technologies,IT Services,South,Premium,Event,24,24,61,5,6,4422.02,30-10-2024,0.07,Low,Yes
CL02539,Nova Logistics,Education,South,Standard,Marketplace,41,24,39.6,11,19,2704.01,26-10-2025,0.362,High,No
CL02540,Prime Networks,Education,South,Basic,Outbound,23,3,29.1,10,22,1343.8,06-02-2026,0.867,High,No
CL02541,Orion Systems,Logistics,North,Basic,Inbound,32,12,33.7,8,7,1248.09,13-05-2024,0.49,High,No
CL02542,Vertex Services,Education,North,Standard,Partner,32,6,39.4,6,1,1616.72,29-05-2024,0.289,Medium,Yes
CL02543,Pioneer Manufacturing,Telecom,East,Enterprise,Inbound,41,24,77.2,2,1,9649.51,06-03-2024,0.019,Low,Yes
CL02544,Apex Enterprises,Finance,Central,Basic,Marketplace,40,12,32.3,3,52,1506.3,23-07-2025,0.774,High,No
CL02545,Green Manufacturing,IT Services,North,Standard,Inbound,57,24,57.2,8,2,2926.41,19-04-2024,0.068,Low,Yes
CL02546,Nova Manufacturing,Retail,North,Basic,Partner,9,12,17.2,7,39,1042.46,13-03-2025,0.955,High,No
CL02547,Quantum Enterprises,IT Services,West,Premium,Partner,48,36,65.4,4,4,3635.45,13-07-2025,0.02,Low,Yes
CL02548,Crest Healthcare,Retail,South,Premium,Inbound,44,24,48.8,8,10,2566.53,06-05-2025,0.122,Low,Yes
CL02549,Orion Systems,Retail,West,Premium,Event,10,24,54.3,10,5,3984.01,15-05-2025,0.331,Medium,No
CL02550,Green Solutions,IT Services,West,Enterprise,Inbound,25,24,79.7,4,6,8857.69,28-01-2026,0.048,Low,Yes
CL02551,Quantum Services,Healthcare,Central,Standard,Inbound,3,12,32.8,7,33,3412.15,03-10-2024,0.883,High,Yes
CL02552,Crest Solutions,IT Services,South,Basic,Referral,37,6,31.1,6,11,1047.3,24-05-2025,0.597,High,No
CL02553,Prime Solutions,Telecom,West,Standard,Inbound,16,12,61.8,5,25,2616.6,29-05-2025,0.278,Medium,Yes
CL02554,Nova Networks,Construction,South,Premium,Partner,19,24,42,7,10,2792.28,15-09-2024,0.251,Medium,No
CL02555,Vertex Healthcare,IT Services,East,Premium,Marketplace,29,24,89.3,10,14,6740.15,05-10-2024,0.068,Low,Yes
CL02556,Vertex Enterprises,Construction,South,Standard,Outbound,4,12,61.5,9,6,1973.95,20-08-2025,0.436,High,Yes
CL02557,Quantum Labs,Finance,North,Premium,Outbound,33,12,60.1,7,19,3421.78,13-10-2024,0.293,Medium,Yes
CL02558,Blue Services,Manufacturing,East,Premium,Referral,45,24,53.6,2,25,4126.08,14-08-2024,0.11,Low,Yes
CL02559,Green Enterprises,IT Services,East,Enterprise,Partner,15,24,80.4,6,15,9488.56,14-02-2026,0.074,Low,No
CL02560,Omni Industries,Finance,West,Premium,Marketplace,48,24,48.6,14,8,3994.27,04-05-2024,0.163,Low,Yes
CL02561,Quantum Networks,Education,West,Premium,Inbound,6,24,36,12,10,3444.54,12-10-2024,0.397,High,No
CL02562,Vertex Services,Logistics,West,Standard,Inbound,36,12,47.5,4,7,1823.87,01-11-2025,0.229,Medium,No
CL02563,Sky Holdings,IT Services,North,Premium,Inbound,39,36,66.4,17,4,3778.59,24-07-2024,0.044,Low,Yes
CL02564,Vertex Industries,IT Services,West,Enterprise,Referral,18,36,79.1,5,15,7644.31,01-09-2024,0.027,Low,Yes
CL02565,Apex Manufacturing,Retail,East,Standard,Partner,7,12,42.6,9,8,4466.76,24-06-2024,0.606,High,Yes
CL02566,Nova Solutions,Manufacturing,Central,Premium,Inbound,26,24,78.3,6,19,5385.98,29-04-2025,0.083,Low,Yes
CL02567,Crest Manufacturing,Manufacturing,Central,Premium,Partner,24,12,45.1,8,23,4200.27,28-02-2024,0.592,High,No
CL02568,Sky Systems,Manufacturing,North,Basic,Event,11,3,22.3,8,17,1176.79,27-11-2025,0.84,High,No
CL02569,Nova Logistics,Telecom,West,Premium,Partner,13,12,72.8,3,27,6266.72,27-11-2024,0.11,Low,Yes
CL02570,Nova Services,Energy,North,Basic,Partner,33,6,20.1,3,20,1708.98,26-02-2025,0.651,High,No
CL02571,Orion Solutions,Retail,South,Enterprise,Marketplace,11,24,57.6,8,15,7185.01,26-08-2024,0.194,Medium,Yes
CL02572,Prime Manufacturing,Energy,East,Premium,Marketplace,29,36,62.5,2,7,7431.46,28-03-2024,0.054,Low,Yes
CL02573,Vertex Networks,Healthcare,North,Basic,Inbound,14,6,24.4,8,28,1173.11,29-01-2026,0.926,High,No
CL02574,Prime Enterprises,Retail,West,Basic,Referral,11,6,33.4,8,54,1080.54,30-11-2025,0.85,High,No
CL02575,Sky Industries,Manufacturing,North,Premium,Inbound,11,12,54.6,10,6,4834.88,15-09-2024,0.318,Medium,Yes
CL02576,Nova Systems,Logistics,North,Standard,Partner,47,12,42.7,10,8,2434.29,09-05-2024,0.308,Medium,No
CL02577,Apex Enterprises,Construction,East,Basic,Referral,38,6,6.8,5,31,962.75,20-01-2025,0.857,High,No
CL02578,Blue Manufacturing,Finance,West,Premium,Referral,11,24,67.7,2,12,4360.17,03-04-2025,0.063,Low,Yes
CL02579,Blue Technologies,Healthcare,Central,Standard,Referral,15,12,37,4,23,2158.64,18-04-2025,0.465,High,No
CL02580,Orion Solutions,Logistics,West,Basic,Partner,18,6,36,5,17,1215.81,27-12-2025,0.693,High,Yes
CL02581,Nova Industries,IT Services,West,Premium,Inbound,32,24,61.9,4,44,4296.67,02-07-2025,0.297,Medium,Yes
CL02582,Apex Systems,Energy,South,Enterprise,Outbound,18,36,68.5,4,6,9387.78,21-05-2025,0.053,Low,Yes
CL02583,Pioneer Manufacturing,Finance,North,Premium,Referral,44,12,64.2,0,24,5154.17,29-04-2024,0.077,Low,Yes
CL02584,Omni Holdings,Retail,North,Enterprise,Partner,40,36,74.3,11,9,6097.47,16-03-2025,0.036,Low,Yes
CL02585,Blue Networks,Finance,East,Basic,Outbound,11,6,30.3,5,16,1240.98,05-04-2025,0.814,High,No
CL02586,Crest Enterprises,Logistics,West,Standard,Outbound,18,12,67.9,2,12,3096.54,31-05-2025,0.157,Low,No
CL02587,Orion Solutions,IT Services,South,Basic,Inbound,43,6,18.8,15,42,1304.3,23-06-2024,0.965,High,No
CL02588,Blue Holdings,Logistics,West,Premium,Inbound,41,24,62.3,3,28,3102.95,28-01-2026,0.12,Low,Yes
CL02589,Omni Solutions,Manufacturing,East,Enterprise,Outbound,26,24,83,9,5,7709.17,19-04-2025,0.064,Low,Yes
CL02590,Green Technologies,Logistics,North,Premium,Inbound,50,36,70.7,7,4,3863.08,26-12-2024,0.02,Low,No
CL02591,Sky Enterprises,Telecom,North,Enterprise,Outbound,17,24,65.3,9,10,15579.87,25-06-2025,0.094,Low,Yes
CL02592,Green Services,Telecom,West,Premium,Partner,8,36,57.3,7,22,3954.22,11-06-2024,0.073,Low,Yes
CL02593,Sky Technologies,Finance,West,Standard,Outbound,27,12,41.9,5,8,2541.37,10-01-2025,0.231,Medium,Yes
CL02594,Pioneer Systems,Finance,Central,Standard,Referral,9,6,61.2,3,16,2958.04,06-08-2025,0.275,Medium,Yes
CL02595,Nova Systems,IT Services,North,Basic,Partner,40,6,32.1,1,5,1580.62,13-01-2026,0.238,Medium,No
CL02596,Orion Services,Education,Central,Basic,Partner,22,3,36.1,6,12,1714.57,18-01-2025,0.738,High,No
CL02597,Apex Systems,Manufacturing,North,Premium,Referral,34,36,66.2,9,18,3715.69,01-06-2025,0.072,Low,Yes
CL02598,Nova Technologies,Retail,North,Standard,Referral,33,24,78.4,11,5,2104.83,06-01-2025,0.075,Low,Yes
CL02599,Crest Networks,Manufacturing,Central,Premium,Event,19,24,66.8,4,4,3030.86,15-03-2025,0.062,Low,Yes
CL02600,Crest Manufacturing,IT Services,South,Premium,Partner,36,24,58.3,3,22,3265.53,28-02-2025,0.148,Low,No
CL02601,Sky Systems,Logistics,West,Standard,Outbound,30,12,35.5,6,17,2370.12,19-07-2025,0.392,High,Yes
CL02602,Crest Technologies,IT Services,North,Standard,Inbound,6,24,52.7,4,12,2054.35,18-06-2025,0.131,Low,Yes
CL02603,Blue Healthcare,Education,East,Standard,Referral,17,12,46.6,3,22,1385.48,03-03-2024,0.36,High,Yes
CL02604,Apex Manufacturing,Healthcare,Central,Standard,Inbound,6,12,25.5,6,25,2095.02,27-04-2024,0.828,High,Yes
CL02605,Orion Systems,IT Services,South,Enterprise,Referral,42,36,69.4,5,8,6466.82,04-09-2025,0.017,Low,Yes
CL02606,Sky Networks,Finance,West,Standard,Inbound,27,24,57.6,8,4,2635,23-06-2024,0.142,Low,Yes
CL02607,Nova Technologies,IT Services,North,Premium,Referral,10,24,61.6,12,17,3267.62,10-09-2025,0.221,Medium,No
CL02608,Sky Industries,Manufacturing,East,Enterprise,Inbound,6,48,84.6,5,4,7028.45,14-10-2025,0.005,Low,Yes
CL02609,Nova Enterprises,Logistics,South,Enterprise,Inbound,34,36,56.3,1,32,8814.25,09-01-2026,0.046,Low,Yes
CL02610,Pioneer Holdings,IT Services,North,Enterprise,Inbound,43,24,86.1,4,13,8587.7,13-10-2025,0.015,Low,Yes
CL02611,Apex Services,Telecom,South,Standard,Referral,20,12,66,3,29,2582.63,22-03-2025,0.27,Medium,Yes
CL02612,Pioneer Logistics,IT Services,North,Basic,Outbound,3,6,52.5,3,15,997.45,30-07-2024,0.535,High,Yes
CL02613,Orion Healthcare,Manufacturing,Central,Standard,Partner,1,12,32.2,8,12,2801.88,30-05-2024,0.5,High,Yes
CL02614,Orion Healthcare,Education,South,Standard,Outbound,16,6,51.8,3,41,2197.72,26-11-2025,0.585,High,Yes
CL02615,Vertex Manufacturing,Healthcare,South,Enterprise,Partner,12,24,66,7,17,8393.3,07-12-2024,0.124,Low,Yes
CL02616,Blue Logistics,IT Services,South,Premium,Outbound,26,12,51.1,6,27,4865.74,05-04-2024,0.55,High,No
CL02617,Quantum Services,Healthcare,South,Basic,Inbound,5,12,32,5,49,1209.42,06-11-2024,0.858,High,No
CL02618,Orion Healthcare,Manufacturing,West,Basic,Inbound,29,3,25.1,14,33,1366.49,22-11-2025,0.948,High,No
CL02619,Nova Technologies,Telecom,Central,Basic,Marketplace,5,6,51,10,76,1601.23,12-04-2025,0.906,High,No
CL02620,Pioneer Services,Healthcare,South,Premium,Referral,24,12,70.2,7,25,4007.04,09-06-2025,0.206,Medium,No
CL02621,Vertex Networks,Education,Central,Premium,Referral,26,12,46.2,7,6,3184.28,30-08-2024,0.198,Medium,Yes
CL02622,Blue Manufacturing,Energy,East,Enterprise,Inbound,36,48,62.3,2,10,7049.49,12-03-2024,0.012,Low,Yes
CL02623,Pioneer Manufacturing,Retail,North,Enterprise,Marketplace,28,24,67.4,5,15,6566.12,27-12-2025,0.071,Low,Yes
CL02624,Green Systems,Energy,West,Basic,Marketplace,28,3,33.1,7,7,1031.65,21-04-2024,0.495,High,Yes
CL02625,Quantum Healthcare,Healthcare,East,Standard,Inbound,10,6,64.1,3,22,2525.95,25-02-2026,0.39,High,Yes
CL02626,Apex Industries,Construction,East,Standard,Inbound,12,12,55.3,7,14,1995.54,22-11-2025,0.416,High,No
CL02627,Pioneer Systems,IT Services,Central,Standard,Inbound,27,12,56.6,8,13,2610.62,21-05-2024,0.371,High,No
CL02628,Quantum Networks,Logistics,South,Enterprise,Inbound,10,24,71.9,6,41,8953.81,25-02-2026,0.212,Medium,Yes
CL02629,Sky Systems,Retail,Central,Premium,Inbound,39,24,40.7,2,26,4167.07,08-10-2025,0.146,Low,Yes
CL02630,Nova Networks,Healthcare,West,Premium,Event,48,12,79.5,3,15,6098.06,07-11-2025,0.073,Low,Yes
CL02631,Blue Labs,Logistics,East,Standard,Partner,25,24,47.6,4,24,2305.76,10-10-2025,0.194,Medium,Yes
CL02632,Blue Enterprises,Logistics,East,Basic,Inbound,11,12,56.7,11,8,1107.35,05-01-2026,0.355,High,Yes
CL02633,Apex Logistics,IT Services,South,Basic,Inbound,29,12,43.4,4,63,1345.82,01-09-2025,0.747,High,No
CL02634,Vertex Logistics,Manufacturing,Central,Standard,Inbound,8,24,75.3,5,24,2736.41,17-03-2025,0.127,Low,Yes
CL02635,Pioneer Technologies,Logistics,West,Premium,Inbound,28,12,72.3,5,8,6847.44,27-02-2024,0.103,Low,No
CL02636,Green Labs,Logistics,North,Basic,Inbound,24,6,20.8,12,22,1297.62,17-09-2024,0.854,High,No
CL02637,Nova Networks,Construction,South,Premium,Referral,19,24,51.6,9,36,3838.46,10-05-2025,0.544,High,No
CL02638,Sky Healthcare,Education,East,Premium,Referral,14,12,58,11,25,4640.92,11-10-2024,0.528,High,No
CL02639,Sky Solutions,Construction,North,Standard,Inbound,13,12,36.5,5,20,1921.42,22-12-2024,0.604,High,No
CL02640,Sky Networks,Logistics,North,Premium,Event,34,12,60.5,9,24,4019.77,15-05-2024,0.391,High,No
CL02641,Blue Solutions,Manufacturing,South,Standard,Outbound,25,12,34.6,4,13,2590.51,11-02-2026,0.458,High,Yes
CL02642,Sky Services,IT Services,South,Premium,Inbound,4,24,68.1,3,26,3669.92,20-05-2024,0.149,Low,Yes
CL02643,Pioneer Industries,Education,South,Premium,Outbound,23,12,62.8,5,5,2543.05,19-04-2024,0.142,Low,Yes
CL02644,Nova Technologies,Logistics,South,Enterprise,Referral,11,12,63,10,12,9722.63,28-04-2025,0.274,Medium,Yes
CL02645,Green Industries,IT Services,North,Standard,Marketplace,9,12,79.3,6,22,2066.89,25-05-2025,0.231,Medium,Yes
CL02646,Quantum Logistics,Healthcare,West,Standard,Event,31,6,52.8,1,26,3261.91,15-03-2025,0.23,Medium,Yes
CL02647,Apex Solutions,Construction,East,Basic,Referral,34,12,22.2,3,8,984.79,10-11-2024,0.441,High,No
CL02648,Crest Healthcare,Finance,North,Basic,Partner,38,6,19.4,6,21,1344.38,01-01-2026,0.869,High,No
CL02649,Pioneer Enterprises,Retail,South,Premium,Outbound,29,24,62.7,5,17,2484.97,03-11-2024,0.101,Low,Yes
CL02650,Quantum Logistics,Retail,East,Enterprise,Marketplace,30,24,68.9,5,1,8699.36,10-10-2024,0.127,Low,Yes
CL02651,Vertex Manufacturing,Manufacturing,North,Standard,Outbound,17,6,60.4,6,21,2757.68,16-01-2026,0.461,High,Yes
CL02652,Pioneer Networks,Healthcare,North,Basic,Outbound,27,6,35.3,4,10,1458.23,03-12-2025,0.58,High,No
CL02653,Blue Holdings,Healthcare,North,Standard,Inbound,49,12,37.7,4,12,3074.69,09-02-2025,0.233,Medium,Yes
CL02654,Apex Labs,IT Services,West,Standard,Event,20,24,76,11,18,1648.49,04-09-2024,0.139,Low,Yes
CL02655,Sky Holdings,Education,West,Standard,Referral,9,12,53.2,4,12,1489.51,31-05-2024,0.184,Medium,Yes
CL02656,Quantum Healthcare,Retail,West,Standard,Partner,26,6,47,6,5,1662.46,02-10-2025,0.367,High,Yes
CL02657,Crest Networks,Telecom,West,Premium,Referral,30,12,69,9,8,4178.37,10-08-2025,0.12,Low,Yes
CL02658,Orion Manufacturing,Telecom,West,Basic,Marketplace,28,6,45.7,7,24,1075.24,14-05-2024,0.57,High,No
CL02659,Blue Services,Manufacturing,South,Standard,Referral,14,6,33.9,3,8,2652.78,20-08-2025,0.45,High,No
CL02660,Sky Solutions,Logistics,East,Premium,Marketplace,37,24,66.9,3,18,3971.79,13-12-2025,0.047,Low,Yes
CL02661,Nova Manufacturing,Retail,North,Standard,Inbound,25,24,44.6,5,18,2467.1,07-04-2024,0.113,Low,No
